SNOMEDCTCodes,Description
187866005,Malignant neoplasm of middle lobe of lung
707353009,Primary squamous cell carcinoma of accessory sinus
707361004,Malignant melanoma of frontal sinus (disorder)
721557009,Primary adenocarcinoma of parotid gland (disorder)
707580003,Primary basaloid carcinoma of oropharynx (disorder)
733064004,"Osteosarcoma, limb anomalies, erythroid macrocytosis syndrome"
369584003,Malignant tumor involving vagina by separate metastasis from ovary
422350000,"Follicular carcinoma, grossly encapsulated with angioinvasion (morphologic abnormality)"
94584006,Secondary malignant neoplasm of soft tissues of buttock
372152003,"Sarcoma, metastatic (morphologic abnormality)"
422282000,Malignant neoplasm associated with AIDS (disorder)
109921007,"Malignant neoplasm of peripheral nerve of head, face AND/OR neck"
313354001,Squamous cell carcinoma of bronchus in left upper lobe
94607007,Secondary malignant neoplasm of subglottis
369534005,Malignant tumor involving right ovary by direct extension from uterine cervix
403941005,Malignant cylindroma of skin (disorder)
448710000,Sarcoma of bone (disorder)
1081561000119108,Recurrent primary malignant neoplasm of right female breast (disorder)
254712007,Malignant syringoma
94400003,Secondary malignant neoplasm of major salivary gland
761958009,Malignant peripheral nerve sheath tumour with perineurial differentiation
94385006,Secondary malignant neoplasm of lower inner quadrant of female breast
94680007,Secondary malignant neoplasm of vomer
369572000,Malignant tumor involving right ovary by separate metastasis from uterus
94439007,Secondary malignant neoplasm of navicular bone of foot
369555007,Malignant tumor involving right fallopian tube by separate metastasis from ovary
94590005,Secondary malignant neoplasm of soft tissues of neck
184781000119102,Primary adenocarcinoma of uterine cervix
67841000119103,"Primary small cell malignant neoplasm of lung, TNM stage 4 (disorder)"
188122007,Malignant neoplasm of skin of fore-arm
707673006,Pleuro-pulmonary blastoma type III
93211002,Malignant melanoma of skin of ankle
93913006,Malignant neoplasm of muscle
93910009,Malignant neoplasm of muscle of thorax
231831002,Squamous cell carcinoma of eyelid
449034009,Malignant neoplasm of anterior and lateral floor of mouth (disorder)
423384009,Secondary malignant neoplasm of lacrimal gland duct (disorder)
707396004,Primary oxyphilic adenocarcinoma of oropharynx (disorder)
424440001,Adenocarcinoma of small intestine (disorder)
94279001,Secondary malignant neoplasm of endocervix
402912009,Vulval verrucous carcinoma of Buschke-Löwenstein (disorder)
94339008,Secondary malignant neoplasm of inguinal lymph nodes
402515003,Basal cell carcinoma of anterior chest (disorder)
699356008,Endometrial stromal sarcoma
711414003,Primary clear cell adenocarcinoma of lung
94341009,Secondary malignant neoplasm of inner aspect of lip
94285008,Secondary malignant neoplasm of epitrochlear lymph nodes
703618009,Sclerosing epithelioid fibrosarcoma (morphologic abnormality)
723887001,Primary Ewing sarcoma of bone of rib (disorder)
93641007,Malignant melanoma of skin of lower limb
94194009,Secondary malignant neoplasm of blood vessel of forearm
94132005,Malignant neoplasm of vallecula
448314007,Malignant epithelial neoplasm of spinal cord (disorder)
447951009,Ewing's sarcoma of soft tissue (disorder)
94040002,Malignant neoplasm of skin of temporal region
722685004,Primary high grade serous adenocarcinoma of ovary (disorder)
724467001,Primary squamous cell carcinoma of overlapping lesion of urinary organs (disorder)
681631000119108,Primary adenocarcinoma of body of stomach (disorder)
94042005,Malignant neoplasm of skin of toe
733470002,Bellini carcinoma
707455001,Primary papillary squamous cell carcinoma of lung (disorder)
4230004,Pacinian tumor
403914000,Superficial basal cell carcinoma (disorder)
707672001,Pleuro-pulmonary blastoma type II
109386008,Kaposi's sarcoma of skin
94613003,Secondary malignant neoplasm of superior wall of nasopharynx
707481002,Primary basaloid squamous cell carcinoma of hypopharynx (disorder)
423318000,Adenoid cystic carcinoma of oropharynx (disorder)
431396003,Human epidermal growth factor 2 negative carcinoma of breast (disorder)
94551006,Secondary malignant neoplasm of skin of external auditory canal
188127001,Malignant neoplasm of skin of lower limb and hip
724553007,Primary undifferentiated carcinoma of thyroid gland (disorder)
94080006,Malignant neoplasm of supraglottis
698286006,Malignant melanoma of palate (disorder)
371971003,Primary malignant neoplasm of body of uterus (disorder)
408642003,Transitional cell carcinoma of kidney (disorder)
94552004,Secondary malignant neoplasm of skin of eyebrow
373089009,Primary malignant neoplasm of breast upper inner quadrant (disorder)
254650008,Malignant tumour of surface epithelium
722678003,Primary squamous cell carcinoma of vagina (disorder)
94422005,Secondary malignant neoplasm of muscle of hip
403951006,Ceruminous gland adenocarcinoma of skin (disorder)
764735002,Squamous cell carcinoma of small intestine (disorder)
94519005,Secondary malignant neoplasm of retroperitoneal lymph nodes
449295001,Sarcoma of skull (disorder)
404067008,Adipocytic liposarcoma (disorder)
94092006,Malignant neoplasm of the retroperitoneum
94023006,Malignant neoplasm of skin of finger
717921000,Poorly-differentiated neuroendocrine carcinoma of thymus (disorder)
764991004,Renal mucinous tubular and spindle cell carcinoma
94676002,Secondary malignant neoplasm of vestibule of mouth
707671008,Pleuro-pulmonary blastoma type I
449259009,Malignant neoplasm of broad ligament of uterus (disorder)
422833009,Adenoid cystic carcinoma of salivary gland (disorder)
722707001,Metastatic malignant neoplasm of peripheral nervous system (disorder)
93796005,Malignant neoplasm of female breast
107601000119107,Primary transitional cell carcinoma of urethra (disorder)
372024009,Primary malignant neoplasm of uterine cervix (disorder)
363745004,Primary malignant neoplasm of gastrointestinal tract
402542002,Basal cell carcinoma recurrent following cryosurgery (disorder)
93981003,Malignant neoplasm of rectouterine pouch
94302007,Secondary malignant neoplasm of first cuneiform bone of foot
372008008,Primary malignant neoplasm of scaphoid bone (disorder)
94236003,Secondary malignant neoplasm of calcaneus
93966009,Malignant neoplasm of pleura
369499000,Malignant tumor involving uterine cervix by direct extension from vagina
94038007,Malignant neoplasm of skin of scalp
128792003,Atypical teratoid/rhabdoid tumor
369588000,Malignant tumor involving vulva by separate metastasis from endometrium
762458004,Endometrial endometrioid adenocarcinoma
422758009,Carcinoma of nasal meatus (disorder)
369516006,Malignant tumor involving left fallopian tube by direct extension from ovary
94675003,Secondary malignant neoplasm of vermilion border of upper lip
94390009,Secondary malignant neoplasm of lunate bone
369502001,Malignant tumor involving uterine corpus by separate metastasis from bladder
681601000119101,Primary adenocarcinoma of ascending colon (disorder)
369510000,Malignant tumor involving vulva by direct extension from uterine cervix
94016005,Malignant neoplasm of skin of chin
443144000,Metastatic sarcoma (disorder)
93783009,Malignant neoplasm of epididymis
726654006,Malignant carcinoid tumor of colon (disorder)
94296000,Secondary malignant neoplasm of false vocal cord
404053004,Alveolar rhabdomyosarcoma (disorder)
93230002,Malignant melanoma of skin of groin
447730004,Chordoma of sacrum (disorder)
94651003,Secondary malignant neoplasm of undescended testis
128466006,Malignant neoplasm of articular cartilage
763064007,Adenoid cystic carcinoma of cervix uteri (disorder)
128816008,Follicular dendritic cell tumor
94191001,Secondary malignant neoplasm of blood vessel of face
737308008,Primary adenocarcinoma of sublingual gland
733843002,Anaplastic oligodendroglioma with isocitrate dehydrogenase mutant and 1p/19q-codeleted (morphologic abnormality)
766757006,Undifferentiated gastric carcinoma
449207003,Sarcoma of humerus (disorder)
93210001,Malignant melanoma of skin of abdomen
93992002,Malignant neoplasm of right middle lobe of lung
707458004,Primary pleomorphic carcinoma of lung (disorder)
722509001,Primary rhabdomyosarcoma of oral cavity (disorder)
404045007,Epithelioid leiomyosarcoma of skin (disorder)
449472007,Malignant epithelial neoplasm of alveolus dentalis (disorder)
107751000119102,Primary malignant mixed Mullerian neoplasm of endometrium (disorder)
721638007,Primary neuroendocrine carcinoma of stomach (disorder)
733136006,Primary adenocarcinoma of urethra (disorder)
716586009,Epstein-Barr virus associated gastric carcinoma
93951006,Malignant neoplasm of pelvic bone
94001007,Malignant neoplasm of second cuneiform bone of foot
443493003,Metastatic malignant melanoma (disorder)
447109003,Primary malignant neoplasm of intrahepatic bile duct (disorder)
371967001,Primary malignant neoplasm of ampulla of vater (disorder)
722514002,Primary leiomyosarcoma of peritoneum (disorder)
423325007,Basal cell carcinoma of external auditory canal (disorder)
94322006,Secondary malignant neoplasm of hamate bone
94022001,Malignant neoplasm of skin of face
79281000119106,Primary adenocarcinoma of skin (disorder)
93829002,Malignant neoplasm of hypopharyngeal aspect of aryepiglottic fold
734095001,Primary solid type intraosseous squamous cell carcinoma (morphologic abnormality)
372113005,"Carcinoma of middle lobe, bronchus or lung (disorder)"
403925009,Neurotropic malignant melanoma (disorder)
94326009,Secondary malignant neoplasm of head
93942003,Malignant neoplasm of parametrium
724536000,Primary adenocarcinoma of ileum (disorder)
396891002,Mixed acinar-endocrine carcinoma (morphologic abnormality)
15956381000119100,Adenocarcinoma of right lung (disorder)
707705008,Nonkeratinizing carcinoma of the nasopharynx (disorder)
403940006,Clear cell eccrine hidradenocarcinoma of skin (disorder)
707587000,Primary carcinoma ex pleomorphic adenoma of oropharynx (disorder)
449487002,Malignant epithelial neoplasm of mandible (disorder)
94311007,Secondary malignant neoplasm of fundus of stomach
448216007,Malignant epithelial neoplasm of thyroid (disorder)
61471000119100,Basal cell carcinoma of naris
369491002,Malignant tumor involving seminal vesicle by separate metastasis from bladder
444604002,Carcinoma of breast with ductal and lobular features (disorder)
94320003,Secondary malignant neoplasm of greater curvature of stomach
94257006,Secondary malignant neoplasm of clitoris
449206007,Sarcoma of tibia (disorder)
449055006,Leiomyosarcoma of cardioesophageal junction (disorder)
94291000119103,Mucinous adenocarcinoma of gastrointestinal tract (disorder)
733357007,Primary squamous cell carcinoma of intrathoracic organ
722828003,Primary synovial sarcoma of intrathoracic organ (disorder)
397008008,Aggressive lymphadenopathic mastocytosis with eosinophilia (disorder)
721641003,Primary neuroendocrine carcinoma of pyloric antrum of stomach (disorder)
423595004,Adenocarcinoma carcinomatosis (disorder)
94082003,Malignant neoplasm of tail of pancreas
94307001,Secondary malignant neoplasm of prepuce
448864006,Malignant epithelial neoplasm of ureter (disorder)
94345000,Secondary malignant neoplasm of intestinal lymph nodes
733607005,Papillary renal cell carcinoma
94034009,Malignant neoplasm of skin of neck
722680009,Primary serous adenocarcinoma of endometrium (disorder)
93858004,Malignant neoplasm of laryngeal surface of epiglottis
369594008,Malignant tumor involving an organ by direct extension from bladder
93737003,Malignant neoplasm of calcaneus
93771007,Malignant neoplasm of descending colon
128734000,Undifferentiated sarcoma
717736007,Familial renal cell carcinoma (disorder)
94501001,Secondary malignant neoplasm of preauricular lymph nodes
716647001,Mixed oligoastrocytoma (disorder)
735919002,Primary malignant neuroepithelial neoplasm of iris (disorder)
93724001,Malignant neoplasm of bone of upper limb
123842006,Endocervical adenocarcinoma
722515001,Primary liposarcoma of retroperitoneum (disorder)
417181009,Hormone receptor positive malignant neoplasm of breast (disorder)
449267001,Sarcoma of mandible (disorder)
94010004,Malignant neoplasm of skin of axilla
721630000,Primary adenocarcinoma of cardia of stomach (disorder)
354671000119106,Primary malignant neoplasm of bone of right upper limb (disorder)
403916003,Basal cell carcinoma of forehead (disorder)
240163000,Malignant neoplasm of nasopharyngeal wall
354651000119102,Primary malignant neoplasm of bone of left lower limb (disorder)
93994001,Malignant neoplasm of round ligament of uterus
447784001,Sarcoma of axillary tail of female breast (disorder)
707592003,Primary infiltrating duct carcinoma of oropharynx (disorder)
93848003,Malignant neoplasm of junctional zone of tongue
94214001,Secondary malignant neoplasm of body of stomach
1681000119102,Metastasis to lymph node from adenocarcinoma (disorder)
715215007,Chromosome 11p13 deletion syndrome (disorder)
448300007,Malignant melanoma of skin of vulva (disorder)
94389000,Secondary malignant neoplasm of lumbar vertebral column
403468003,Squamous cell carcinoma of penis (disorder)
423793008,Mucoepidermoid carcinoma of parotid gland (disorder)
93969002,Malignant neoplasm of posterior mediastinum
94048009,Malignant neoplasm of small intestine
94427004,Secondary malignant neoplasm of muscle of perineum
404069006,Myxoid liposarcoma (disorder)
372022008,Primary malignant neoplasm of upper gum (disorder)
94379004,Secondary malignant neoplasm of lingual tonsil
93956001,Malignant neoplasm of perianal skin
721580001,Primary myosarcoma of omentum (disorder)
396198006,Small cell carcinoma of prostate (disorder)
369578001,Malignant tumor involving uterine corpus by separate metastasis from vagina
399954008,Basal cell carcinoma of earlobe (disorder)
447712006,Malignant melanoma of skin of anus (disorder)
707389001,Clear cell squamous cell carcinoma of trachea
707411007,Primary papillary adenocarcinoma of lung
372107001,"Primary malignant neoplasm of ribs, sternum and clavicle (disorder)"
403905005,Multiple squamous cell carcinomata (disorder)
715901002,Ependymoblastoma (disorder)
403890009,Squamous cell carcinoma of vulva due to lichen sclerosus (disorder)
373888000,Extrauterine adenocarcinoma (disorder)
94388008,Secondary malignant neoplasm of lower third of esophagus
369563008,Malignant tumor involving left ovary by separate metastasis from uterine cervix
94653000,Secondary malignant neoplasm of upper inner quadrant of female breast
93693009,Malignant neoplasm of blood vessel of buttock
713574000,Malignant carcinoid tumor of kidney
721568009,Primary adenocarcinoma of parametrium (disorder)
715903004,Medulloepithelioma (disorder)
369512008,Malignant tumor involving vagina by direct extension from ovary
404054005,Pleomorphic rhabdomyosarcoma (disorder)
767444009,"Germline BRCA-mutated, HER2-negative metastatic breast cancer"
764845008,Adenocarcinoma of anal canal
94373003,Secondary malignant neoplasm of lateral wall of oropharynx
93756008,Malignant neoplasm of ciliary body
91041000119104,Ewing sarcoma of bone structure of upper limb
369551003,Malignant tumor involving right fallopian tube by direct extension from uterus
109858008,Mesothelioma of omentum
313429000,Seminoma of descended testis
698044008,Malignant melanoma of palatine arch
722518004,Primary malignant nerve sheath neoplasm of autonomic nerve (disorder)
128756002,"Gastrointestinal stromal tumor, malignant"
402505009,Basal cell carcinoma of upper lip (disorder)
707662004,Primary basaloid squamous cell carcinoma of larynx (disorder)
93940006,Malignant neoplasm of para-aortic body
314954002,Local recurrence of malignant tumour of lung
369495006,Malignant tumor involving uterine corpus by direct extension from uterine cervix
94122003,Malignant neoplasm of ureteric orifice of urinary bladder
369505004,Malignant tumor involving vagina by direct extension from endometrium
12060004,Ganglioneuromatosis
109880006,Overlapping malignant neoplasm of uterine cervix
128794002,"Retinoblastoma, spontaneously regressed"
94342002,Secondary malignant neoplasm of inner aspect of lower lip
733360000,Endometrial undifferentiated carcinoma
371978009,Primary malignant neoplasm of cervical esophagus (disorder)
369461007,Malignant tumor involving rectum by separate metastasis from vagina
93899005,Malignant neoplasm of muscle of abdomen
699355007,Leiomyosarcoma of orbit (disorder)
93739000,Malignant neoplasm of carina
707470000,Primary mucinous bronchiolo-alveolar carcinoma of lung (disorder)
147131000119101,Glioblastoma multiforme of central nervous system
424666005,Basal cell carcinoma of auricle of ear (disorder)
94369001,Secondary malignant neoplasm of laryngeal surface of epiglottis
372023003,Primary malignant neoplasm of upper third of esophagus (disorder)
10745291000119103,Cancer in childbirth
93875005,Malignant neoplasm of lower limb
423627007,Sarcoma of ovary (disorder)
449308006,Malignant neoplasm of visceral pleura (disorder)
764847000,Adenosarcoma of cervix uteri (disorder)
707467004,Primary salivary gland type carcinoma of lung (disorder)
369474001,Malignant tumor involving bladder by direct extension from uterus
94561004,Secondary malignant neoplasm of skin of hip
93647006,Malignant melanoma of skin of shoulder
403979000,Kaposi's sarcoma - endemic (disorder)
449208008,Sarcoma of coccyx (disorder)
188121000,Malignant neoplasm of skin of upper arm
423195009,Primary malignant neoplasm of lacrimal drainage system (disorder)
94164003,Secondary malignant neoplasm of ampulla of Vater
723855004,Primary Ewing sarcoma of articular cartilage of pelvis (disorder)
402520003,Basal cell carcinoma of hand (disorder)
94221001,Secondary malignant neoplasm of bone of upper limb
369493004,Malignant tumor involving uterine corpus by direct extension from bladder
448989001,Malignant epithelial neoplasm of brain (disorder)
93222003,Malignant melanoma of skin of external auditory canal
369514009,Secondary malignant neoplasm of left fallopian tube
107691000119101,Non-seminomatous germ cell neoplasm of testis
698011002,Keratinizing squamous cell carcinoma of nasopharynx (disorder)
254619006,Adenoid cystic carcinoma of trachea
707343008,Primary adenocarcinoma of frontal sinus (disorder)
369587005,Malignant tumor involving vulva by direct extension from vagina
133871000119103,Merkel cell carcinoma of upper limb
735916009,Primary malignant neuroepithelial neoplasm of retina (disorder)
733881007,MiT family translocation renal cell carcinoma (morphologic abnormality)
93839008,Malignant neoplasm of intra-abdominal organs
699229009,Intraosseous mucoepidermoid carcinoma (morphologic abnormality)
372009000,Primary malignant neoplasm of scrotum (disorder)
254632001,Small cell carcinoma of lung
94165002,Secondary malignant neoplasm of anal canal
93917007,Malignant neoplasm of nasal cavity
96291000119105,Primary malignant inflammatory neoplasm of female breast (disorder)
372093008,Secondary malignant neoplasm of axillary tail of breast (disorder)
94558000,Secondary malignant neoplasm of skin of forehead
94126000,Malignant neoplasm of uterine adnexa
399712003,Seminoma with syncytiotrophoblastic cells (morphologic abnormality)
94372008,Secondary malignant neoplasm of lateral wall of nasopharynx
370511006,Vaccine-induced fibrosarcoma (disorder)
94533005,Secondary malignant neoplasm of second cuneiform bone of foot
128796000,Perineural MPNST
94564007,Secondary malignant neoplasm of skin of lip
94252000,Secondary malignant neoplasm of cheek
369496007,Malignant tumor involving uterine corpus by direct extension from vagina
93787005,Malignant neoplasm of ethmoidal sinus
363432004,Malignant tumor of trachea
707422006,Primary spindle cell squamous cell carcinoma of larynx
94053004,Malignant neoplasm of soft tissues of face
109851002,Overlapping malignant neoplasm of retroperitoneum and peritoneum
448994001,Malignant epithelial neoplasm of upper rectum (disorder)
94055006,Malignant neoplasm of soft tissues of hip
254629004,Large cell carcinoma of lung
93725000,Malignant neoplasm of bone
93894000,Malignant neoplasm of middle ear
764856008,Acquired cystic disease associated renal cell carcinoma (disorder)
707475005,Primary adenocarcinoma of trachea (disorder)
94096009,Malignant neoplasm of thymus
369517002,Malignant tumor involving left fallopian tube by direct extension from right fallopian tube
448990005,Malignant epithelial neoplasm of nasal cavity (disorder)
93224002,Malignant melanoma of skin of eyelid
404056007,Alveolar soft part sarcoma (disorder)
369532009,Malignant tumor involving right ovary by direct extension from fallopian tube
94619004,Secondary malignant neoplasm of talus
369472002,Malignant tumor involving bladder by direct extension from prostate
706970001,Triple negative malignant neoplasm of breast
354641000119104,Primary malignant neoplasm of bone of left upper limb
93836001,Malignant neoplasm of inner aspect of lower lip
404055006,Spindle cell rhabdomyosarcoma (disorder)
93891008,Malignant neoplasm of mediastinum
721549006,Primary adenocarcinoma of lacrimal apparatus (disorder)
681721000119103,Primary adenocarcinoma of head of pancreas (disorder)
94529003,Secondary malignant neoplasm of scapula
733353006,Primary malignant neuroendocrine neoplasm of biliary tract
369455009,Malignant tumor involving rectum by separate metastasis from endometrium
713646001,Malignant germ cell tumour of testis
448215006,Malignant epithelial neoplasm of renal pelvis (disorder)
94056007,Malignant neoplasm of soft tissues of inguinal region
473419009,Intraductal papillary mucinous neoplasm with high grade dysplasia
93993007,Malignant neoplasm of right upper lobe of lung
1079151000119109,Primary basal cell carcinoma of right upper limb (disorder)
403711001,PUVA therapy-associated skin malignancy (disorder)
10749871000119100,Malignant neoplastic disease in pregnancy
722543005,Primary malignant melanoma of anal canal (disorder)
62497000,Stewart-Treves syndrome
405943005,Botryoid sarcoma (morphologic abnormality)
128749008,Spindle cell rhabdomyosarcoma
94537006,Secondary malignant neoplasm of shoulder
707464006,Primary myoepithelial carcinoma of lung (disorder)
80914001,Anaplasia of cervix
721669006,Primary adenocarcinoma of overlapping lesion of small intestine (disorder)
733349009,Primary mucinous cystic neoplasm with associated invasive carcinoma of distal bile duct (disorder)
93964007,Malignant neoplasm of pituitary gland
94210005,Secondary malignant neoplasm of blood vessel of upper limb
94058008,Malignant neoplasm of soft tissues of neck
371970002,Primary malignant neoplasm of biliary tract (disorder)
94622002,Secondary malignant neoplasm of temporal lobe
94039004,Malignant neoplasm of skin of shoulder
313249007,Malignant neoplasm of upper eyelid
93696001,Malignant neoplasm of blood vessel of foot
1079091000119100,Primary basal cell carcinoma of left upper limb (disorder)
721700001,Primary malignant neuroendocrine neoplasm of rectum (disorder)
448449001,Sarcoma of female breast (disorder)
1691000119104,Metastasis to liver from adenocarcinoma (disorder)
128771003,Intraosseous low grade osteosarcoma
733343005,Primary squamous cell carcinoma of oral cavity (disorder)
10708511000119108,Primary malignant neoplasm of uterus
94498001,Secondary malignant neoplasm of posterior wall of nasopharynx
403950007,Moll's gland adenocarcinoma (disorder)
707425008,Primary adenoid squamous cell carcinoma of larynx
94310008,Secondary malignant neoplasm of frontal sinus
418529003,Secondary malignant neoplasm of lacrimal drainage structure (disorder)
733134009,Primary squamous cell carcinoma of paraurethral gland
269616004,Secondary nodes - axilla/arm
734038002,Intrapulmonary thymoma (morphologic abnormality)
449269003,Sarcoma of rib (disorder)
128884000,Myoepithelial carcinoma
707539005,Primary adenoid cystic carcinoma of hypopharynx (disorder)
93778001,Malignant neoplasm of endocardium
94470004,Secondary malignant neoplasm of parietal bone
422886007,Olfactory neuroblastoma (disorder)
93650009,Malignant melanoma of skin of toe
91061000119100,Primary chondrosarcoma of bone of pelvis (disorder)
724537009,Primary adenocarcinoma of jejunum (disorder)
94456004,Secondary malignant neoplasm of palate
93983000,Malignant neoplasm of rectovesical septum
703595002,Medullary-like carcinoma
721696009,Primary adenocarcinoma of transverse colon (disorder)
94184004,Secondary malignant neoplasm of base of tongue
722112006,Primary squamous cell carcinoma of ear (disorder)
94125001,Malignant neoplasm of urinary system
707483004,Primary undifferentiated carcinoma of hypopharynx (disorder)
123845008,Adenocarcinoma of endometrium
733608000,Papillary renal cell carcinoma (disorder)
721670007,Primary malignant neuroendocrine neoplasm of small intestine (disorder)
94660006,Secondary malignant neoplasm of ureteric orifice of urinary bladder
93754006,Malignant neoplasm of chest wall
93932000,Malignant neoplasm of orbit
94443006,Secondary malignant neoplasm of nipple of female breast
448711001,Sarcoma of back (disorder)
94229004,Secondary malignant neoplasm of bronchus of left upper lobe
94520004,Secondary malignant neoplasm of retropharyngeal lymph nodes
109349007,Overlapping malignant neoplasm of connective and other soft tissues
93760006,Malignant neoplasm of coccyx
94072004,Malignant neoplasm of splenic flexure of colon
351461000119100,Merkel cell carcinoma of right lower limb
721579004,Primary synovial sarcoma of soft tissue of limb (disorder)
722674001,Primary squamous cell carcinoma of parotid gland (disorder)
764952009,Carcinosarcoma of corpus uteri (disorder)
372013007,Primary malignant neoplasm of spermatic cord (disorder)
94267001,Secondary malignant neoplasm of craniopharyngeal duct
93743001,Malignant neoplasm of cauda equina
722510006,Primary rhabdomyosarcoma of pharynx (disorder)
94361003,Secondary malignant neoplasm of labia majora
63211008,Synovial sarcoma
94657004,Secondary malignant neoplasm of upper third esophagus
94111002,Malignant neoplasm of trunk
723849009,Primary osteosarcoma of articular cartilage of jaw (disorder)
369560006,Malignant tumor involving left ovary by separate metastasis from endometrium
369549002,Malignant tumor involving right fallopian tube by direct extension from ovary
369603003,Malignant tumor involving an organ by separate metastasis from endometrium
109390005,Kaposi's sarcoma of lung
425066001,"Carcinoma of urinary bladder, invasive (disorder)"
448558006,Malignant neoplasm of maxillofacial bone (disorder)
698288007,Malignant melanoma of maxillary sinus (disorder)
109840002,Malignant neoplasm of cloacogenic zone
722676004,Primary squamous cell carcinoma of middle ear (disorder)
372125008,Carcinoma of skin of lower limb (disorder)
399399005,Spermatocytic seminoma with sarcomatous component (morphologic abnormality)
70910003,Indolent systemic mastocytosis
94167005,Secondary malignant neoplasm of anterior mediastinum
94384005,Secondary malignant neoplasm of lower gum
404014008,Malignant fibrous histiocytoma of skin (disorder)
93779009,Malignant neoplasm of endocervix
94666000,Secondary malignant neoplasm of uveal tract
372110008,"Primary malignant neoplasm of lower lobe, bronchus or lung (disorder)"
721606002,Primary adenocarcinoma of overlapping lesion of accessory sinuses (disorder)
94570001,Secondary malignant neoplasm of skin of scalp
369477008,Malignant tumor involving bladder by separate metastasis from fallopian tube
717916003,Neuroendocrine carcinoma of appendix (disorder)
94263002,Secondary malignant neoplasm of conjunctiva
369535006,Secondary neoplasm of left broad ligament
363499005,Malignant tumour of spleen
399552004,"Monodermal teratoma, primitive neuroectodermal tumor (morphologic abnormality)"
36741007,Seminoma
369562003,Malignant tumor involving left ovary by separate metastasis from right ovary
424487008,Malignant melanoma of skin of upper lip (disorder)
721540005,Primary adnexal carcinoma of skin (disorder)
93802007,Malignant neoplasm of floor of mouth
94560003,Secondary malignant neoplasm of skin of hand
449248000,Nasopharyngeal carcinoma (disorder)
399590005,Squamous cell carcinoma of prostate (disorder)
443439001,Malignant fibrous histiocytoma (disorder)
94286009,Secondary malignant neoplasm of esophagus
424132000,"Non-small cell carcinoma of lung, TNM stage 1 (disorder)"
441535001,Adenocarcinoma of head and neck
94218003,Secondary malignant neoplasm of bone of face
242862004,Secondary malignant neoplasm of nasopharyngeal wall
93831006,Malignant neoplasm of hypopharynx
707451005,Primary adenocarcinoma of lung (disorder)
716859000,Hereditary diffuse carcinoma of stomach (disorder)
93930008,Malignant neoplasm of olfactory nerve
94677006,Secondary malignant neoplasm of vestibule of nose
94669007,Secondary malignant neoplasm of vagus nerve
94608002,Secondary malignant neoplasm of sublingual gland
93654000,Malignant melanoma of skin of wrist
403896003,Squamous cell carcinoma of hand (disorder)
94495003,Secondary malignant neoplasm of postcricoid region
1081551000119106,Recurrent primary malignant neoplasm of left female breast (disorder)
424954002,Undifferentiated large cell carcinomatosis (disorder)
698042007,Malignant melanoma of tongue
93773005,Malignant neoplasm of dorsal surface of tongue
403939009,Eccrine ductal carcinoma of skin (disorder)
423746001,Adenocarcinoma of pelvis (disorder)
94203004,Secondary malignant neoplasm of blood vessel of perineum
94173006,Secondary malignant neoplasm of aortic body
94287000,Secondary malignant neoplasm of ethmoid bone
763771009,Leiomyosarcoma of cervix uteri
447781009,Malignant epithelial neoplasm of peritoneum (disorder)
716588005,Primary non-gestational choriocarcinoma of ovary (disorder)
716648006,Embryonal sarcoma of liver (disorder)
734087000,Embryonal neoplasm with multilayered rosettes with C19MC-altered (morphologic abnormality)
93707007,Malignant neoplasm of blood vessel of popliteal space
713189001,Malignant insulinoma
94303002,Secondary malignant neoplasm of flank
403926005,Malignant melanoma of oral cavity (disorder)
733471003,Chromophobe renal cell carcinoma
443937008,Mixed glioma (disorder)
313356004,Squamous cell carcinoma of bronchus in right middle lobe
93980002,Malignant neoplasm of rectosigmoid junction
722445001,Primary giant cell sarcoma of peritoneum (disorder)
721701002,Primary neuroendocrine carcinoma of rectum (disorder)
93978008,Malignant neoplasm of pyriform sinus
707460002,Primary pseudosarcomatous carcinoma of lung (disorder)
709285002,Secondary malignant neoplasm of lumbosacral plexus (disorder)
254628007,Carcinoma of lung parenchyma
94682004,Secondary malignant neoplasm of Waldeyer's ring
403978008,Kaposi's sarcoma - sporadic (disorder)
93934004,Malignant neoplasm of ovary
93753000,Malignant neoplasm of cheek
231835006,Kaposi's sarcoma of eyelid
369543001,Malignant tumor involving left fallopian tube by separate metastasis from ovary
109854005,Mesothelioma of parietal peritoneum
94312000,Secondary malignant neoplasm of gallbladder
764694005,Translocation renal cell carcinoma
698040004,Malignant melanoma of nasal cavity (disorder)
94383004,Secondary malignant neoplasm of long bone of upper limb
403902008,Adenosquamous cell carcinoma (disorder)
724468006,Primary urothelial carcinoma of overlapping lesion of urinary organ (disorder)
369498008,Malignant tumor involving uterine cervix by direct extension from ovary
423610004,Rhabdomyosarcoma of connective or soft tissue (disorder)
402534003,Basal cell carcinoma with signet ring change (disorder)
94215000,Secondary malignant neoplasm of body of uterus
94170009,Secondary malignant neoplasm of anterior wall of nasopharynx
723879002,Primary adenocarcinoma of overlapping lesion of urinary organ (disorder)
707537007,Primary squamous cell carcinoma of anterior surface of epiglottis
766978002,Squamous cell carcinoma of gallbladder and extrahepatic biliary tract
399644007,"Neurotropic melanoma, malignant (morphologic abnormality)"
402506005,Basal cell carcinoma of lower lip (disorder)
721642005,Primary neuroendocrine carcinoma of overlapping lesion of stomach (disorder)
93745008,Malignant neoplasm of central portion of female breast
94572009,Secondary malignant neoplasm of skin of temporal region
94368009,Secondary malignant neoplasm of laryngeal commissure
