SNOMEDCTCodes,Description
190167004,[X]Unspecified B-cell non-Hodgkin's lymphoma
190045002,[M]Lymphosarcoma cell leukaemia
190054004,[M]Eosinophilic leukaemias
615441000000105,NA
832681000000105,NA
189997002,"[M]Malignant lymphoma, lymphocytic, intermediate differentiation, nodular"
832921000000100,NA
188619006,"Mycosis fungoides of the lymph nodes of head, face and neck"
450041000000102,NA
471231000000108,NA
473041000000109,NA
188759000,Lymphosarcoma cell leukaemia
190075007,[M]Monocytoid B-cell lymphoma
815091000000103,NA
573341000000101,NA
833581000000104,NA
127221002,Hematologic malignancy
190022008,[M]Burkitt's tumors
615431000000101,NA
189980008,"[M]Malignant lymphoma, small cell, non-cleaved, diffuse"
237759003,"Langerhans cell histiocytosis, unifocal, bone"
461871000000101,NA
399607007,Chronic lymphocytic leukemia/small lymphocytic lymphoma (morphologic abnormality)
863751000000106,NA
188623003,Mycosis fungoides of lymph nodes of axilla and upper limb
455781000000101,NA
556221000000107,NA
338011000000108,NA
541031000000105,NA
833381000000105,NA
233693005,Pulmonary histiocytosis X
134177009,"[M]Hodgkin's disease, lymphocytic depletion NOS"
190004005,[M]Mycosis fungoides NOS
127216000,Angioimmunoblastic lymphadenopathy with dysproteinemia
477871000000103,NA
867941000000102,NA
190007003,[M]Histiocytic medullary reticulosis
863771000000102,NA
633331000000104,NA
190162005,[X]Other leukemia of unspecified cell type
443641000000102,NA
565971000000101,NA
464771000000108,NA
812871000000103,NA
833361000000101,NA
89706008,AIDS with Burkitt's tumor
188657006,Letterer-Siwe disease of lymph nodes of axilla and upper limb
833391000000107,NA
189974000,"[M]Malignant lymphoma, centroblastic type NOS"
274907000,Plasma cell tumor
472871000000100,NA
457571000000102,NA
254042000,Ayala's disease
398701000000101,NA
190009000,[M] Alpha heavy chain disease
408661000000101,NA
95262001,Sézary's disease of lymph nodes of multiple sites
571191000000109,NA
478121000000109,NA
815141000000109,NA
578481000000105,NA
539581000000102,NA
397121000000107,NA
189960007,"[M]Malignant lymphoma, diffuse NOS"
190050008,[M]Neutrophilic leukemia
190073000,Chronic lymphoproliferative disease
408771000000104,NA
469881000000100,NA
578251000000103,NA
134176000,"[M]Malignant lymphoma, small cleaved cell, diffuse"
450181000000109,NA
93148000,"Leukaemic reticuloendotheliosis of lymph nodes of head, face AND/OR neck"
422052002,Burkitt's lymphoma associated with AIDS (disorder)
188528004,Hodgkin's paragranuloma of lymph nodes of inguinal region and lower limb
833021000000107,NA
190151005,"[X]Malignant neoplasms of lymphoid, haematopoietic and related tissue"
571181000000107,NA
6426003,Autosomal dominant analbuminemia
190013007,[M]Angioendotheliomatosis
312939009,Ocular lymphoma
441161000000109,NA
433141000000108,NA
190069003,[M]Acute myelofibrosis
285763005,Acute myeloblastic leukemia - undifferentiated
541011000000102,NA
277608004,"Hodgkin's disease, lymphocytic predominance - nodular"
438251000000108,NA
389361000000109,NA
190052000,[M]Basophilic leukaemias
189977007,"[M]Malignant lymphoma, large cell, cleaved, diffuse"
557641000000101,NA
190018003,"Plasma cell tumour, malignant"
438691000000102,NA
413526008,"Anaplastic large cell lymphoma, T/Null cell, primary cutaneous type (morphologic abnormality)"
662431000000108,NA
390401000000107,NA
190166008,[X]Other and unspecified peripheral and cutaneous T-cell lymphomas
189967005,"[M]Malignant lymphoma, follicular center cell NOS"
438681000000104,NA
190070002,[M]Miscellaneous leukemia NOS
557491000000109,NA
403911000000104,NA
95258007,Sézary's disease of intrathoracic lymph nodes
186723002,HIV disease resulting in Burkitt's lymphoma
833481000000100,NA
450971000000109,NA
478111000000103,NA
833081000000108,NA
462401000000104,NA
93450001,Erythroleukemia in remission
832691000000107,NA
578441000000102,NA
477841000000109,NA
479021000000100,NA
833401000000105,NA
431831000000105,NA
269499001,Neoplasm of uncertain behaviour of plasma cells
471831000000107,NA
833141000000104,NA
673771000000103,NA
757251000000101,NA
815011000000107,NA
401121000000109,NA
833411000000107,NA
833501000000109,NA
574421000000103,NA
190002009,"[M]Lymphoma, nodular or follicular NOS"
472961000000101,NA
409571000000100,NA
390261000000107,NA
480071000000101,NA
573471000000101,NA
188651007,Leukaemic reticuloendotheliosis of spleen
634631000000105,NA
84350008,AIDS with immunoblastic sarcoma
815671000000108,NA
557501000000103,NA
188527009,Hodgkin's paragranuloma of lymph nodes of axilla and upper limb
833631000000102,NA
190035004,[M]Subacute lymphoid leukemia
578281000000109,NA
849141000000100,NA
464261000000109,NA
190047005,[M]Myeloid leukaemias
463091000000106,NA
466481000000108,NA
389231000000105,NA
419471000000104,NA
416501000000103,NA
389731000000103,NA
189975004,"[M]Malignant lymphoma, follicular centre cell, non-cleaved NOS"
395671000000107,NA
573381000000109,NA
188521005,Hodgkin's paragranuloma
814981000000100,NA
190029004,"[M]Leukemia unspecified, NOS"
190051007,[M]Other myeloid leukemia NOS
403961000000102,NA
578451000000104,NA
546321000000103,NA
190067001,[M]Acute megakaryoblastic leukemia
438671000000101,NA
815161000000105,NA
190222001,[X]Neoplasm of uncertain and unknown behavior of other myelodysplastic syndromes
833101000000102,NA
390651000000106,NA
833601000000108,NA
94149003,Megakaryocytic leukemia
815681000000105,NA
420441000000109,NA
269478004,Chronic erythraemia
833541000000107,NA
634641000000101,NA
190026006,[M]Subacute leukemia NOS
833521000000100,NA
401561000000106,NA
189991001,[M]Hodgkin's paragranuloma
189976003,[M]Malignant lymphomatous polyposis
833461000000109,NA
415461000000108,NA
359626007,"Acute myelogenous leukaemia without differentiation, FAB M0"
539731000000105,NA
473031000000100,NA
573361000000100,NA
397451000000107,NA
189969008,"[M]Malignant lymphoma, lymphocytic, intermediate differentiation NOS"
188636003,Sezary's disease of spleen
833621000000104,NA
410671000000109,NA
134179007,[M]Malignant histiocytosis
389761000000108,NA
399081000000101,NA
477851000000107,NA
309831004,[M]Hodgkin's disease NOS
134178004,"[M]Hodgkin's disease, nodular sclerosis NOS"
833641000000106,NA
428971000000106,NA
539701000000104,NA
455391000000100,NA
445691000000108,NA
832661000000101,NA
573431000000103,NA
833171000000105,NA
203436008,Osteoporosis in multiple myelomatosis
409691000000100,NA
541021000000108,NA
398271000000103,NA
404146005,Primary cutaneous diffuse large cell B-cell lymphoma of the leg (disorder)
815271000000105,NA
875231000000102,NA
190016004,[M]Plasma cell tumors
425131000000103,NA
189998007,"[M]Malignant lymphoma, follicular center cell, cleaved, follicular"
565911000000106,NA
396201000000105,NA
832671000000108,NA
462371000000101,NA
190056002,[M]Eosinophilic leukaemia NOS
832821000000105,NA
190048000,[M]Subacute myeloid leukemia
190063002,[M]Miscellaneous leukemias
833491000000103,NA
433531000000109,NA
832611000000103,NA
833591000000102,NA
391381000000100,NA
402761000000108,NA
833611000000105,NA
705141000000109,NA
833511000000106,NA
307652003,Idiopathic thrombocythemia
421835000,Immunoblastic lymphoma associated with AIDS (disorder)
410571000000108,NA
15118008,AIDS with reticulosarcoma
557661000000100,NA
95259004,Sézary's disease of lymph nodes of axilla AND/OR upper limb
578501000000101,NA
832641000000102,NA
189999004,"[M]Malignant lymphoma, lymphocytic, poorly differentiated, nodular"
573441000000107,NA
443951000000105,NA
557691000000106,NA
832521000000108,NA
832591000000106,NA
189510008,Refractory anemia with sideroblasts
188526000,Hodgkin's paragranuloma of intra-abdominal lymph nodes
271385002,"[X]Non-Hodgkin's lymphoma, unspecified type"
477541000000106,NA
271486002,Acute erythraemia and erythroleukaemia
190006007,[M]Microglioma
189973006,[M]Prolymphocytic lymphosarcoma
634601000000104,NA
557651000000103,NA
190033006,[M]Lymphoid leukemias
93147005,Leukaemic reticuloendotheliosis of lymph nodes of axilla AND/OR upper limb
401221000000100,NA
555741000000104,NA
638271000000102,NA
269509006,"[M]Lymphogranuloma, malignant"
189966001,"[M]Malignant lymphoma, centroblastic-centrocytic, diffuse"
359636004,"Acute myelogenous leukaemia without maturation, FAB M1"
574411000000109,NA
449751000000106,NA
815191000000104,NA
189978002,"[M]Malignant lymphoma, large cell, non-cleaved, diffuse"
833341000000102,NA
461881000000104,NA
404031000000109,NA
391691000000109,NA
396711000000103,NA
833441000000108,NA
190012002,[M] Large cell lymphoma
457421000000102,NA
188656002,"Letterer-Siwe disease of lymph nodes of head, face and neck"
640511000000108,NA
832531000000105,NA
277600006,Acute myeloblastic leukaemia
190046001,[M]Lymphosarcoma cell leukemia NOS
541891000000101,NA
277648007,Malignant reticuloendotheliosis
450981000000106,NA
833111000000100,NA
463341000000103,NA
565961000000108,NA
453011000000105,NA
833531000000103,NA
190032001,[M]Compound leukaemia NOS
188624009,Mycosis fungoides of lymph nodes of inguinal region and lower limb
541691000000102,NA
190024009,[M]Leukemias unspecified
189993003,"Lymphoma, nodular or follicular"
456651000000108,NA
189990000,"[M]Hodgkin,s disease, nodular sclerosis, mixed cellularity"
285768001,M2 - Acute myeloblastic leukaemia with maturation
833451000000106,NA
36449005,Acute erythremia
190165007,"[X]Diffuse non-Hodgkin's lymphoma, unspecified"
389331000000104,NA
191333009,Essential thrombocytosis
429221000000106,NA
190028007,[M]Aleukemic leukemia NOS
277576009,Plasma cell disorder
189995005,"[M]Malignant lymphoma, centroblastic-centrocytic, follicular"
457051000000103,NA
443501000000104,NA
417681000000107,NA
189989009,"[M]Hodgkin,s disease, lymphocytic predominance, diffuse"
634611000000102,NA
832811000000104,NA
634621000000108,NA
815311000000105,NA
815451000000102,NA
425221000000109,NA
78010001,"Malignant lymphoma, immunoblastic"
833331000000106,NA
633321000000101,NA
832601000000100,NA
416901000000108,NA
190036003,[M]Aleukaemic lymphoid leukaemia
572191000000103,NA
367051000000101,NA
833031000000109,NA
188678009,Diffuse non-Hodgkin's lymphoblastic (diffuse) lymphoma
420631000000103,NA
190011009,[M] Gamma heavy chain disease
470351000000104,NA
445681000000106,NA
95256006,Sézary's disease of intra-abdominal lymph nodes
556061000000105,NA
190038002,[M]Plasma cell leukaemias
95257002,Sézary's disease of intrapelvic lymph nodes
6357002,AIDS with primary lymphoma of the brain
833061000000104,NA
833691000000101,NA
450611000000107,NA
662441000000104,NA
832631000000106,NA
190039005,[M]Plasma cell leukemia NOS
556151000000108,NA
832621000000109,NA
190001002,"[M]Malignant lymphoma, follicular center cell, non-cleaved, follicular"
189981007,"[M]Lymphoma, diffuse or NOS"
188756007,Acute panmyelosis
71390001,Plasma cell dyscrasia
409561000000107,NA
832651000000104,NA
302852008,Monostotic myeloma
408281000000107,NA
557671000000107,NA
278190000,Erythremia
430841000000108,NA
414451000000109,NA
814851000000101,NA
255100007,MF - Mycosis fungoides of skin
814201000000103,NA
190019006,[M]Plasma cell tumour NOS
188561006,"Hodgkin's, lymphocytic-histiocytic predominance of spleen"
190043009,[M]Erythroleukaemia NOS
190053005,[M]Basophilic leukemia NOS
396701000000100,NA
269510001,"[M]Malignant lymphoma, nodular NOS"
269508003,"[M]Malignant lymphoma, mixed lymphocytic-histiocytic NOS"
461891000000102,NA
93149008,Leukaemic reticuloendotheliosis of lymph nodes of inguinal region AND/OR lower limb
815031000000104,NA
366059005,Letterer-Siwe disease
403451000000108,NA
190229005,"[X]Myelodysplastic syndrome, unspecified"
190049008,[M]Aleukaemic myeloid leukaemia
833371000000108,NA
425541000000104,NA
425191000000102,NA
128087008,Monoclonal gammopathy of undetermined significance (MGUS)
466491000000105,NA
398691000000101,NA
189961006,"[M]Malignant lymphoma, undifferentiated cell type NOS"
189963009,"[M]Malignant lymphoma, convoluted cell type NOS"
556141000000105,NA
450944007,Polymorphic post transplant lymphoproliferative disorder
539741000000101,NA
389871000000106,NA
134182002,[M]Polycythaemia vera
833351000000104,NA
778041000000106,NA
437761000000104,NA
556071000000103,NA
450051000000104,NA
425261000000101,NA
91859000,Acute monocytic leukemia
572201000000101,NA
190031008,[M]Compound leukemia
285766002,M1 - Acute myeloblastic leukaemia without maturation
190023003,[M]Burkitt's tumour NOS
401241000000107,NA
555761000000103,NA
867931000000106,NA
466521000000108,NA
833571000000101,NA
190008008,[M] Peripheral T-cell lymphoma NOS
190040007,[M]Erythroleukaemias
189971008,"[M]Malignant lymphoma, follicular center cell, cleaved NOS"
399211000000101,NA
863791000000103,NA
425951000000108,NA
188658001,Letterer-Siwe disease of lymph nodes of inguinal region and lower limb
190034000,[M]Acute lymphoid leukaemia
833471000000102,NA
190057006,[M]Monocytic leukemias
408331000000102,NA
833121000000106,NA
437801000000109,NA
832911000000106,NA
189957000,"[M]Lymphomas, NOS or diffuse"
425521000000106,NA
687931000000101,NA
134180005,[M] Monoclonal gammopathy
833431000000104,NA
189996006,"[M]Malignant lymphoma, lymphocytic, well differentiated, nodular"
833551000000105,NA
539711000000102,NA
399501000000100,NA
188523008,"Hodgkin's paragranuloma of lymph nodes of head, face, and neck"
464031000000108,NA
472951000000104,NA
478021000000105,NA
42215000,Solitary osseous myeloma
189988001,"[M]Hodgkin's disease, lymphocytic predominance"
408831000000107,NA
419427007,Primary cutaneous large B-cell lymphoma of the leg (morphologic abnormality)
546351000000108,NA
106252000,Staging classification for lymphoma
55081009,T-gamma lymphoproliferative disease
445738007,Myelodysplastic/myeloproliferative disease (disorder)
425333006,Myeloproliferative disorder (disorder)
307651005,Myelosclerosis with myeloid metaplasia
52967002,Myelofibrosis
189507001,Myeloma - solitary
277466009,Lymphoproliferative disorder
314408000,Leukaemic infiltrate of choroid
314418005,Leukaemic infiltrate of retina
